,0
222,2.1481228534898795
223,2.1481228534898795
224,2.1481228534898795
225,2.131992267411471
226,2.117783647807211
227,2.1117850337023514
228,2.1212729462452256
229,2.1212729462452256
230,2.1271400365835715
231,2.1271400365835715
232,2.1271400365835715
233,2.127320005101017
234,2.127320005101017
235,2.127320005101017
236,2.127320005101017
237,2.127320005101017
238,2.127320005101017
239,2.107265125640703
240,2.107265125640703
241,2.1007623370385784
242,2.0841567821478577
243,2.0506819076629186
244,2.027430214946938
245,1.9906503181650312
246,1.9969140779376173
247,1.9969140779376173
248,1.9969140779376173
249,2.0023145237662763
250,2.0023145237662763
251,2.000230715168649
252,1.9810389725278217
253,1.9810389725278217
254,1.98163898442096
255,1.98163898442096
256,1.9872111615701975
257,1.9611179976596822
258,1.9611179976596822
259,1.9611179976596822
260,1.9037228275350897
261,1.9037228275350897
262,1.9565603725167833
263,1.972495606332835
264,1.9765657730993018
265,1.9765657730993018
266,1.9765657730993018
267,1.9900853129521385
268,1.9900853129521385
269,1.9900853129521385
270,1.9963311274491247
271,1.9963311274491247
272,2.0071023335160723
273,2.0395557406131055
274,2.0451302516818326
275,2.0505987590068715
276,2.0505987590068715
277,2.0609730731674167
278,2.071343482735224
279,2.0537482176744497
280,2.052313563452739
281,2.0624937300552757
282,2.0710052406878874
283,2.0637820273311016
284,2.0637820273311016
285,2.0637820273311016
286,2.0637820273311016
287,2.0637820273311016
288,2.069210069287914
289,2.069210069287914
290,2.0706397290155327
291,2.0706397290155327
292,2.0706397290155327
293,2.071877904265043
294,2.069070086815131
295,2.069070086815131
296,2.069070086815131
297,2.0603429137672755
298,2.0603429137672755
299,2.0603429137672755
300,2.0603429137672755
301,2.0603429137672755
302,2.0603429137672755
303,2.0603429137672755
304,2.0603429137672755
305,2.0475830326693854
306,2.0500371455012667
307,2.0563317485130517
308,2.0562829550192725
309,2.0680971800110024
310,2.065201509787216
311,2.06545305762455
312,2.0681592324894043
313,2.0681592324894043
314,2.0736340819824868
315,2.0736340819824868
316,2.0736340819824868
317,2.0736340819824868
318,2.0736340819824868
319,2.0829856968410168
320,2.0829856968410168
321,2.092333627535856
322,2.092333627535856
323,2.092333627535856
324,2.0992054869242813
325,2.0992054869242813
326,2.0943459454934583
327,2.087208934826101
328,2.087208934826101
329,2.087208934826101
330,2.087208934826101
331,2.087208934826101
332,2.087208934826101
333,2.087208934826101
334,2.087208934826101
335,2.0987571864070844
336,2.073108169284788
337,2.073108169284788
338,2.073108169284788
339,2.073108169284788
340,2.073108169284788
341,2.073108169284788
342,2.073108169284788
343,2.073108169284788
344,2.073108169284788
345,2.0539265534114923
346,2.0539265534114923
347,2.0539265534114923
348,2.0539265534114923
349,2.0539265534114923
350,2.0539265534114923
351,2.0539265534114923
352,2.0539265534114923
353,2.0539265534114923
354,2.0539265534114923
355,2.0539265534114923
356,2.0539265534114923
357,2.0539265534114923
358,2.0539265534114923
359,2.0539265534114923
360,2.0539265534114923
361,2.0539265534114923
362,2.0539265534114923
363,2.0539265534114923
364,2.0539265534114923
365,2.0539265534114923
366,2.0539265534114923
367,2.0539265534114923
368,2.0539265534114923
369,2.0539265534114923
370,2.0539265534114923
371,2.0532715431890924
372,2.0532715431890924
373,2.0532715431890924
374,2.062699065273127
375,2.062699065273127
376,2.062699065273127
377,2.062699065273127
378,2.062699065273127
379,2.062699065273127
380,2.062699065273127
381,2.062699065273127
382,2.062699065273127
383,2.062699065273127
384,2.062699065273127
385,2.062699065273127
386,2.062699065273127
387,2.062699065273127
388,2.062699065273127
389,2.062699065273127
390,2.062699065273127
391,2.062699065273127
392,2.062699065273127
393,2.062699065273127
394,2.062699065273127
395,2.062699065273127
396,2.062699065273127
397,2.062699065273127
398,2.062699065273127
399,2.062699065273127
400,2.2248581018224036
401,2.2248581018224036
402,2.2248581018224036
403,2.2248581018224036
404,2.2248581018224036
405,2.2248581018224036
406,2.2248581018224036
407,2.2248581018224036
408,2.2248581018224036
409,2.2248581018224036
410,2.2248581018224036
411,2.2248581018224036
412,2.225296765954449
413,2.225296765954449
414,2.225296765954449
415,2.2252847240513693
416,2.2254959754733585
417,2.2257058497563116
418,2.2257058497563116
419,2.233683017956893
420,2.233683017956893
421,2.233683017956893
422,2.196316242981877
423,2.196316242981877
424,2.196316242981877
425,2.180184692735541
426,2.1659932104032213
427,2.1599976730759147
428,2.169470094000014
429,2.169470094000014
430,2.175331589905501
431,2.175331589905501
432,2.175331589905501
433,2.1755115529662135
434,2.1755115529662135
435,2.1755115529662135
436,2.1755115529662135
437,2.1755115529662135
438,2.1755115529662135
439,2.1554593724582527
440,2.1554593724582527
441,2.1489510251902
442,2.1323414792754907
443,2.0988337574339426
444,2.075591191629611
445,2.0388193137705377
446,2.0450960983848434
447,2.0450960983848434
448,2.0450960983848434
449,2.050507878982156
450,2.050507878982156
451,2.0484125405640405
452,2.029208650051671
453,2.029208650051671
454,2.029810094001703
455,2.029810094001703
456,2.0353988754881045
457,2.0092977530993585
458,2.0092977530993585
459,2.035366582415225
460,1.9939584063490956
461,1.9924791163683355
462,2.0192719972366215
463,2.0192719972366215
464,2.0248333933552054
465,2.0248333933552054
466,2.0248333933552054
467,2.0446022650499125
468,2.0446022650499125
469,2.0475900477969993
470,2.067940612034065
471,2.068044522806648
472,2.075848753203892
473,2.082052187879538
474,2.09077827879607
475,2.096262453891418
476,2.096262453891418
477,2.103407879440924
478,2.113796263309025
479,2.0962116816286276
480,2.09477724391122
481,2.1049628619483607
482,2.113477619571892
483,2.1062614508298467
484,2.1062614508298467
485,2.1062614508298467
486,2.1062614508298467
487,2.1062614508298467
488,2.1117052697865297
489,2.1117052697865297
490,2.113133919562799
491,2.113091289677265
492,2.113091289677265
493,2.114318130724974
494,2.1028323464882717
495,2.1028323464882717
496,2.1028323464882717
497,2.1028323464882717
498,2.1028323464882717
499,2.1028323464882717
500,2.1028323464882717
501,2.1028323464882717
502,2.0900788898554468
503,2.0925341614689543
504,2.0925341614689543
505,2.0924868626703574
506,2.0978738287030234
507,2.1012711441687766
508,2.10152306348011
509,2.110668125391957
510,2.110668125391957
511,2.112446350030101
512,2.112446350030101
513,2.112446350030101
514,2.1161407945527024
515,2.1161407945527024
516,2.1161407945527024
517,2.1161407945527024
518,2.1161407945527024
519,2.12548752074853
520,2.12548752074853
521,2.134830529026733
522,2.134830529026733
523,2.1299708963102684
524,2.129708418401058
525,2.129708418401058
526,2.129708418401058
527,2.129708418401058
528,2.129708418401058
529,2.129708418401058
530,2.129708418401058
531,2.129708418401058
532,2.1412492952245383
533,2.115605426767674
534,2.115605426767674
535,2.115605426767674
536,2.115605426767674
537,2.115605426767674
538,2.115605426767674
539,2.115605426767674
540,2.115605426767674
541,2.115605426767674
542,2.0896573406045547
543,2.0896573406045547
544,2.0896573406045547
545,2.0964460520364705
546,2.0964460520364705
547,2.0964460520364705
548,2.0964460520364705
549,2.0964460520364705
550,2.0964460520364705
551,2.0964460520364705
552,2.0964460520364705
553,2.0964460520364705
554,2.0964460520364705
555,2.0964460520364705
556,2.0964460520364705
557,2.0964460520364705
558,2.0964460520364705
559,2.0964460520364705
560,2.0964460520364705
561,2.0964460520364705
562,2.0964460520364705
563,2.0964460520364705
564,2.0964460520364705
565,2.0964460520364705
566,2.0964460520364705
567,2.0964460520364705
568,2.0957896234652953
569,2.0957896234652953
570,2.0957896234652953
571,2.0957896234652953
572,2.0957896234652953
573,2.0957896234652953
574,2.105225755513049
575,2.105225755513049
576,2.105225755513049
577,2.105225755513049
578,2.105225755513049
579,2.105225755513049
580,2.105225755513049
581,2.105225755513049
582,2.105225755513049
583,2.105225755513049
584,2.105225755513049
585,2.105225755513049
586,2.105225755513049
587,2.105225755513049
588,2.105225755513049
589,2.105225755513049
590,2.105225755513049
591,2.105225755513049
592,2.105225755513049
593,2.105225755513049
594,2.105225755513049
595,2.105225755513049
596,2.105225755513049
597,2.105225755513049
598,2.105225755513049
599,2.105225755513049
600,2.225442917326094
601,2.225442917326094
602,2.225442917326094
603,2.225442917326094
604,2.225442917326094
605,2.225442917326094
606,2.225442917326094
607,2.225442917326094
608,2.225442917326094
609,2.225442917326094
610,2.225442917326094
611,2.225442917326094
612,2.225873623662178
613,2.225873623662178
614,2.225873623662178
615,2.225861664779061
616,2.2260689658633375
617,2.2262748811367894
618,2.2262748811367894
619,2.234259345643233
620,2.234259345643233
621,2.234259345643233
622,2.1968734720754295
623,2.1968734720754295
624,2.1968734720754295
625,2.1807356108637386
626,2.166522734483087
627,2.160521744966948
628,2.170012014028515
629,2.170012014028515
630,2.175881063513735
631,2.175881063513735
632,2.175881063513735
633,2.176061113486057
634,2.176061113486057
635,2.176061113486057
636,2.176061113486057
637,2.176061113486057
638,2.176061113486057
639,2.155997244742008
640,2.155997244742008
641,2.149490571970586
642,2.1328762623528075
643,2.099378863768692
644,2.0761156520922976
645,2.0361745756441083
646,2.042450323428383
647,2.042450323428383
648,2.042450323428383
649,2.047861195784792
650,2.047861195784792
651,2.0457668831646236
652,2.0265635519123544
653,2.0265635519123544
654,2.027164879930999
655,2.027164879930999
656,2.0588239562300856
657,2.0486913606758423
658,2.0472014430345125
659,2.0472014430345125
660,1.9898275102000849
661,1.9898275102000849
662,2.0110882158958523
663,2.0110882158958523
664,2.02290325405639
665,2.02290325405639
666,2.025889699922331
667,2.0803871343647105
668,2.080503656265023
669,2.080503656265023
670,2.080503656265023
671,2.083737009475649
672,2.0915235038007394
673,2.097752592525113
674,2.1032730665498605
675,2.1087841325259555
676,2.1087841325259555
677,2.1159257921876016
678,2.1263418619702747
679,2.10879267929537
680,2.1073598392562527
681,2.117548195026008
682,2.1260628090836686
683,2.1188664043916465
684,2.1188664043916465
685,2.1188664043916465
686,2.1188664043916465
687,2.1188664043916465
688,2.1242951407919186
689,2.1242951407919186
690,2.125720667680077
691,2.1170097925258684
692,2.1170097925258684
693,2.1182184846767758
694,2.115460080694028
695,2.115460080694028
696,2.115460080694028
697,2.115460080694028
698,2.115460080694028
699,2.1027296494267387
700,2.105185269321107
701,2.105185269321107
702,2.105140503949866
703,2.11055528514636
704,2.107638765060117
705,2.1078916772039924
706,2.110594907060776
707,2.1169025775202828
708,2.1186795309669626
709,2.1251057063288252
710,2.1251057063288252
711,2.1251057063288252
712,2.1251057063288252
713,2.1251057063288252
714,2.128793090161942
715,2.128793090161942
716,2.128793090161942
717,2.128793090161942
718,2.128793090161942
719,2.138122996746859
720,2.133266924073411
721,2.1354756242627895
722,2.1354756242627895
723,2.1354756242627895
724,2.1423360703032412
725,2.1423360703032412
726,2.1423360703032412
727,2.1423360703032412
728,2.1423360703032412
729,2.1538536985464742
730,2.1282390574726913
731,2.1282390574726913
732,2.1282390574726913
733,2.1282390574726913
734,2.1282390574726913
735,2.1282390574726913
736,2.1282390574726913
737,2.1282390574726913
738,2.1282390574726913
739,2.1023236548949478
740,2.1023236548949478
741,2.1023236548949478
742,2.1023236548949478
743,2.1023236548949478
744,2.1023236548949478
745,2.1091391890087428
746,2.1091391890087428
747,2.1091391890087428
748,2.1091391890087428
749,2.1091391890087428
750,2.1091391890087428
751,2.1091391890087428
752,2.1091391890087428
753,2.1091391890087428
754,2.1091391890087428
755,2.1091391890087428
756,2.1091391890087428
757,2.1091391890087428
758,2.1091391890087428
759,2.1091391890087428
760,2.1091391890087428
761,2.1091391890087428
762,2.1091391890087428
763,2.1091391890087428
764,2.1091391890087428
765,2.1084804232750933
766,2.1084804232750933
767,2.1084804232750933
768,2.1084804232750933
769,2.1084804232750933
770,2.1084804232750933
771,2.1084804232750933
772,2.1084804232750933
773,2.1084804232750933
774,2.1179265986599
775,2.1179265986599
776,2.1179265986599
777,2.1179265986599
778,2.1179265986599
779,2.1179265986599
780,2.1179265986599
781,2.1179265986599
782,2.1179265986599
783,2.1179265986599
784,2.1179265986599
785,2.1179265986599
786,2.1179265986599
787,2.1179265986599
788,2.1179265986599
789,2.1179265986599
790,2.1179265986599
791,2.1179265986599
792,2.1179265986599
793,2.1179265986599
794,2.1179265986599
795,2.1179265986599
796,2.1179265986599
797,2.1179265986599
798,2.1179265986599
799,2.1179265986599
800,2.231544967148419
801,2.231544967148419
802,2.231544967148419
803,2.231544967148419
804,2.231544967148419
805,2.231544967148419
806,2.231544967148419
807,2.231544967148419
808,2.231544967148419
809,2.231544967148419
810,2.231544967148419
811,2.231544967148419
812,2.2319701433167585
813,2.2319701433167585
814,2.2319701433167585
815,2.231958241772137
816,2.232162796596004
817,2.2323659590175025
818,2.2323659590175025
819,2.2403558999412274
820,2.2403558999412274
821,2.2403558999412274
822,2.2029548367117604
823,2.2029548367117604
824,2.2029548367117604
825,2.1868117147935493
826,2.1725831629039414
827,2.1665780417069156
828,2.1760812618234104
829,2.1760812618234104
830,2.181955894162944
831,2.181955894162944
832,2.181955894162944
833,2.1821360146117765
834,2.1821360146117765
835,2.1821360146117765
836,2.1821360146117765
837,2.1821360146117765
838,2.1821360146117765
839,2.1620628752726208
840,2.1620628752726208
841,2.155556981744113
842,2.138938351763679
843,2.1054458975858372
844,2.0821667648463666
845,2.0422101722171595
846,2.04848161363072
847,2.04848161363072
848,2.04848161363072
849,2.0538886387621664
850,2.0538886387621664
851,2.051799900803864
852,2.0325939372984485
853,2.0586633018596014
854,2.0752450638155784
855,2.0737526180446446
856,2.0793430946287788
857,2.0532246435339707
858,2.0532246435339707
859,2.0532246435339707
860,1.9958068216510088
861,2.002052172611331
862,2.0233204773239866
863,2.0263066099913747
864,2.072838427505847
865,2.0729480649518397
866,2.0729480649518397
867,2.0864838762729603
868,2.0897171737806013
869,2.0897171737806013
870,2.0897171737806013
871,2.0897171737806013
872,2.0975098458089936
873,2.1037321171962455
874,2.109245388351669
875,2.1147491829914222
876,2.1147491829914222
877,2.1218926585235556
878,2.132301652804699
879,2.1147404182136627
880,2.1133069692903454
881,2.123495522983055
882,2.132010989213807
883,2.1248081197807305
884,2.1248081197807305
885,2.1247655410431774
886,2.1247655410431774
887,2.1247655410431774
888,2.121512225223678
889,2.121512225223678
890,2.1229394747716475
891,2.1229394747716475
892,2.1229394747716475
893,2.124155269070962
894,2.1213948058581122
895,2.1213948058581122
896,2.1086564079965577
897,2.111112166597314
898,2.111112166597314
899,2.111066656147028
900,2.116473820087796
901,2.1135611995524233
902,2.1138138662169474
903,2.116518114596739
904,2.116518114596739
905,2.1182953939233453
906,2.1182953939233453
907,2.124601668945799
908,2.124601668945799
909,2.1310320710939177
910,2.1310320710939177
911,2.1310320710939177
912,2.1310320710939177
913,2.1310320710939177
914,2.1347218609269403
915,2.1347218609269403
916,2.1347218609269403
917,2.1298632366292765
918,2.122732462980495
919,2.1320725454966696
920,2.1320725454966696
921,2.1414089302028074
922,2.1414089302028074
923,2.1414089302028074
924,2.1482732800513324
925,2.1482732800513324
926,2.159798734108228
927,2.134173250008056
928,2.134173250008056
929,2.134173250008056
930,2.134173250008056
931,2.134173250008056
932,2.134173250008056
933,2.134173250008056
934,2.134173250008056
935,2.134173250008056
936,2.1082458267423796
937,2.1082458267423796
938,2.1082458267423796
939,2.1082458267423796
940,2.1082458267423796
941,2.1082458267423796
942,2.1082458267423796
943,2.1082458267423796
944,2.1082458267423796
945,2.115054169882213
946,2.115054169882213
947,2.115054169882213
948,2.115054169882213
949,2.115054169882213
950,2.115054169882213
951,2.115054169882213
952,2.115054169882213
953,2.115054169882213
954,2.115054169882213
955,2.115054169882213
956,2.115054169882213
957,2.115054169882213
958,2.115054169882213
959,2.115054169882213
960,2.115054169882213
961,2.115054169882213
962,2.114396025824059
963,2.114396025824059
964,2.114396025824059
965,2.114396025824059
966,2.114396025824059
967,2.114396025824059
968,2.114396025824059
969,2.114396025824059
970,2.114396025824059
971,2.114396025824059
972,2.114396025824059
973,2.114396025824059
974,2.1238401426548306
975,2.1238401426548306
976,2.1238401426548306
977,2.1238401426548306
978,2.1238401426548306
979,2.1238401426548306
980,2.1238401426548306
981,2.1238401426548306
982,2.1238401426548306
983,2.1238401426548306
984,2.1238401426548306
985,2.1238401426548306
986,2.1238401426548306
987,2.1238401426548306
988,2.1238401426548306
989,2.1238401426548306
990,2.1238401426548306
991,2.1238401426548306
992,2.1238401426548306
993,2.1238401426548306
994,2.1238401426548306
995,2.1238401426548306
996,2.1238401426548306
997,2.1238401426548306
998,2.1238401426548306
999,2.1238401426548306
1000,2.2161827170022237
1001,2.2161827170022237
1002,2.2161827170022237
1003,2.2161827170022237
1004,2.2161827170022237
1005,2.2161827170022237
1006,2.2161827170022237
1007,2.2161827170022237
1008,2.2161827170022237
1009,2.2161827170022237
1010,2.2161827170022237
1011,2.2161827170022237
1012,2.2166049859396932
1013,2.2166049859396932
1014,2.2166049859396932
1015,2.216593115720301
1016,2.2167962300935447
1017,2.2169979503867894
1018,2.2169979503867894
1019,2.224989421415559
1020,2.224989421415559
1021,2.224989421415559
1022,2.1875867425791022
1023,2.1875867425791022
1024,2.1875867425791022
1025,2.171443760294111
1026,2.1572096482083936
1027,2.151203491995062
1028,2.1607117043777704
1029,2.1607117043777704
1030,2.1672845714588136
1031,2.1672845714588136
1032,2.1672845714588136
1033,2.167464694015252
1034,2.167464694015252
1035,2.167464694015252
1036,2.167464694015252
1037,2.167464694015252
1038,2.167464694015252
1039,2.1473907181084724
1040,2.1473907181084724
1041,2.140886405762165
1042,2.1242688765241966
1043,2.0907857895132516
1044,2.067503963172448
1045,2.021431167385044
1046,2.02769995149525
1047,2.02769995149525
1048,2.02769995149525
1049,2.0331047113249134
1050,2.0591801898825812
1051,2.073066106158743
1052,2.052363145016974
1053,2.052363145016974
1054,2.0529645723586136
1055,2.0529645723586136
1056,2.0585524328101137
1057,2.0324402379451776
1058,2.038684085723352
1059,2.038684085723352
1060,1.9842630208553185
1061,2.0252042864215536
1062,2.04659806288887
1063,2.04659806288887
1064,2.052150677811202
1065,2.055382353732738
1066,2.055382353732738
1067,2.068916265302159
1068,2.068916265302159
1069,2.068916265302159
1070,2.068916265302159
1071,2.068916265302159
1072,2.076707817111064
1073,2.0829276303622706
1074,2.0884386270558206
1075,2.093940198608724
1076,2.093940198608724
1077,2.1010822723337848
1078,2.111488094536056
1079,2.0939292614665845
1080,2.09249606045042
1081,2.102682372008937
1082,2.1111535430891655
1083,2.1039514348974877
1084,2.1039514348974877
1085,2.0952425189628276
1086,2.0952425189628276
1087,2.0952425189628276
1088,2.1006972614477735
1089,2.1006972614477735
1090,2.1021243300033006
1091,2.1021243300033006
1092,2.1021243300033006
1093,2.090606028877048
1094,2.090299262092623
1095,2.090299262092623
1096,2.090253671263304
1097,2.0956587424844217
1098,2.092747217799826
1099,2.092999799898838
1100,2.0957035824035475
1101,2.0957035824035475
1102,2.0974805492606254
1103,2.0974805492606254
1104,2.0974805492606254
1105,2.0974805492606254
1106,2.0974805492606254
1107,2.1037852855523154
1108,2.1037852855523154
1109,2.1102148354070422
1110,2.1102148354070422
1111,2.1102148354070422
1112,2.1102148354070422
1113,2.1102148354070422
1114,2.1090463212325496
1115,2.101916424788649
1116,2.101916424788649
1117,2.101916424788649
1118,2.101916424788649
1119,2.1112552285386785
1120,2.1112552285386785
1121,2.1205903658546155
1122,2.1205903658546155
1123,2.132117850251271
1124,2.1133562680189097
1125,2.1133562680189097
1126,2.1133562680189097
1127,2.1133562680189097
1128,2.1133562680189097
1129,2.1133562680189097
1130,2.1133562680189097
1131,2.1133562680189097
1132,2.1133562680189097
1133,2.0874329839740873
1134,2.0874329839740873
1135,2.0874329839740873
1136,2.0874329839740873
1137,2.0874329839740873
1138,2.0874329839740873
1139,2.0874329839740873
1140,2.0874329839740873
1141,2.0874329839740873
1142,2.0874329839740873
1143,2.0874329839740873
1144,2.0874329839740873
1145,2.0942389771976546
1146,2.0942389771976546
1147,2.0942389771976546
1148,2.0942389771976546
1149,2.0942389771976546
1150,2.0942389771976546
1151,2.0942389771976546
1152,2.0942389771976546
1153,2.0942389771976546
1154,2.0942389771976546
1155,2.0942389771976546
1156,2.0942389771976546
1157,2.0942389771976546
1158,2.0942389771976546
1159,2.0935810484432618
1160,2.0935810484432618
1161,2.0935810484432618
1162,2.0935810484432618
1163,2.0935810484432618
1164,2.0935810484432618
1165,2.0935810484432618
1166,2.0935810484432618
1167,2.0935810484432618
1168,2.0935810484432618
1169,2.0935810484432618
1170,2.0935810484432618
1171,2.0935810484432618
1172,2.0935810484432618
1173,2.0935810484432618
1174,2.1030229224061143
1175,2.1030229224061143
1176,2.1030229224061143
1177,2.1030229224061143
1178,2.1030229224061143
1179,2.1030229224061143
1180,2.1030229224061143
1181,2.1030229224061143
1182,2.1030229224061143
1183,2.1030229224061143
1184,2.1030229224061143
1185,2.1030229224061143
1186,2.1030229224061143
1187,2.1030229224061143
1188,2.1030229224061143
1189,2.1030229224061143
1190,2.1030229224061143
1191,2.1030229224061143
1192,2.1030229224061143
1193,2.1030229224061143
1194,2.1030229224061143
1195,2.1030229224061143
1196,2.1030229224061143
1197,2.1030229224061143
1198,2.1030229224061143
1199,2.1030229224061143
1200,2.2485566012509164
1201,2.2485566012509164
1202,2.2485566012509164
1203,2.2485566012509164
1204,2.2485566012509164
1205,2.2485566012509164
1206,2.2485566012509164
1207,2.2485566012509164
1208,2.2485566012509164
1209,2.2485566012509164
1210,2.2485566012509164
1211,2.2485566012509164
1212,2.248985301933205
1213,2.248985301933205
1214,2.248985301933205
1215,2.248973362560742
1216,2.2491796640308537
1217,2.2493845753160793
1218,2.2493845753160793
1219,2.257372492572881
1220,2.257372492572881
1221,2.257372492572881
1222,2.219974182915304
1223,2.219974182915304
1224,2.219974182915304
1225,2.203831252460887
1226,2.1896097754752515
1227,2.1836060502945704
1228,2.193102991343684
1229,2.193102991343684
1230,2.19967160385224
1231,2.19967160385224
1232,2.19967160385224
1233,2.1998517142391263
1234,2.1998517142391263
1235,2.1998517142391263
1236,2.1998517142391263
1237,2.1998517142391263
1238,2.1998517142391263
1239,2.179780570845685
1240,2.179780570845685
1241,2.1732726904748083
1242,2.1566531943122795
1243,2.1231489234835896
1244,2.0998747240950495
1245,2.0537944232346
1246,2.0600719995621755
1247,2.086145421404568
1248,2.1021331366560436
1249,2.106057872375638
1250,2.106057872375638
1251,2.1039563872375737
1252,2.0847391679431664
1253,2.0847391679431664
1254,2.0853415279591685
1255,2.0915872542801344
1256,2.09718733483934
1257,2.0740445084851564
1258,2.1150997728875667
1259,2.1152394854758443
1260,2.0577543727719214
1261,2.0577543727719214
1262,2.082274659707086
1263,2.082274659707086
1264,2.08783742313417
1265,2.08783742313417
1266,2.08783742313417
1267,2.101370485354128
1268,2.101370485354128
1269,2.101370485354128
1270,2.101370485354128
1271,2.101370485354128
1272,2.109158319568887
1273,2.109857736352146
1274,2.1153888915382524
1275,2.1209106732672955
1276,2.1209106732672955
1277,2.1280514343986523
1278,2.13602234989498
1279,2.118443321962175
1280,2.1170110207285715
1281,2.127200919419237
1282,2.127021255680969
1283,2.1198277332135866
1284,2.1198277332135866
1285,2.1198277332135866
1286,2.1198277332135866
1287,2.1198277332135866
1288,2.125302933088139
1289,2.125302933088139
1290,2.1139995523478374
1291,2.1164554565544296
